stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
16049672,,"Laxatunga",,64.1815937735662,-21.6925666485543,,,0,,,,
16049673,,"Bjarkarholt",,64.1661665888489,-21.6966621476578,,,0,,,,
16049674,,"Hlégarður",,64.1678556347102,-21.692131527505,,,0,,,,
16049675,,"Leirvogstunga",,64.183996,-21.680333,,,0,,,,
20000003,,"Fitjar",,63.973625,-22.54305,,,0,,,,
20000006,,"Fitjar",,63.973935,-22.543178,,,0,,,,
20000007,,"Miðstöð",,63.993969,-22.551521,,,0,,,,
20000008,,"Hringbraut / Norðurtún",,64.000792,-22.559937,,,0,,,,
20000010,,"Nesvellir",,63.991154,-22.549142,,,0,,,,
20000011,,"Bolafótur",,63.985702,-22.549317,,,0,,,,
20000012,,"Steinás",,63.987306,-22.549081,,,0,,,,
20000013,,"Njarðvíkurtorg",,63.988328,-22.548869,,,0,,,,
20000014,,"Stekkjarkot",,63.972134,-22.530116,,,0,,,,
20000015,,"Stekkjarkot",,63.971988,-22.530065,,,0,,,,
20000016,,"Steinás",,63.977047,-22.547051,,,0,,,,
20000017,,"Bolafótur",,63.985411,-22.549051,,,0,,,,
20000018,,"Njarðvíkurtorg",,63.987696,-22.548561,,,0,,,,
20000020,,"Fjölbrautaskóli Suðurnesja / FS",,63.996435,-22.562531,,,0,,,,
20000021,,"Holtaskóli",,63.99847,-22.562761,,,0,,,,
20000022,,"Hringbraut / Norðurtún",,64.00089,-22.559641,,,0,,,,
20000024,,"Tjarnarhverfi",,63.969848,-22.513746,,,0,,,,
20000025,,"Tjarnarhverfi",,63.968518,-22.514284,,,0,,,,
20000026,,"Kirkjuvogur",,63.934303,-22.687508,,,0,,,,
20000027,,"Landnámsbærinn",,63.935349,-22.685721,,,0,,,,
20000028,,"Djúpivogur",,63.933274,-22.682975,,,0,,,,
20000029,,"Seljavogur",,63.933638,-22.680521,,,0,,,,
20000033,,"Eldey",,63.967085,-22.581452,,,0,,,,
20000034,,"Fjörheimar",,63.973134,-22.580261,,,0,,,,
20000036,,"Álsvellir",,64.00289,-22.57961,,,0,,,,
20000041,,"Keilir",,63.969351,-22.570984,,,0,,,,
20000042,,"Keilisbraut",,63.97147,-22.575254,,,0,,,,
20000045,,"Bogabraut",,63.972781,-22.56637,,,0,,,,
20000047,,"Grænásbraut",,63.975469,-22.565975,,,0,,,,
20000049,,"Skógartorg",,63.971999,-22.558921,,,0,,,,
20000051,,"Grænás",,63.981577,-22.557891,,,0,,,,
20000053,,"Ólafslundur",,63.990053,-22.554063,,,0,,,,
20000057,,"Hjallavegur (Reykjanesbær)",,63.989424,-22.550978,,,0,,,,
20000058,,"Krossmói",,63.993639,-22.549056,,,0,,,,
20000059,,"Reykjavíkurtorg",,63.99498,-22.550085,,,0,,,,
20000060,,"Vatnsholt",,64.000254,-22.576353,,,0,,,,
20000061,,"Baldursgarður",,64.002165,-22.570368,,,0,,,,
20000063,,"Heiðarsel",,64.009702,-22.575426,,,0,,,,
20000064,,"Heiðarendi",,64.010964,-22.575363,,,0,,,,
20000067,,"Aðalgata",,64.003242,-22.564256,,,0,,,,
20000069,,"Vesturgata",,64.005994,-22.564646,,,0,,,,
20000072,,"Myllubakkaskóli",,64.001117,-22.556697,,,0,,,,
20000073,,"Hornbjarg",,64.002764,-22.558661,,,0,,,,
20000087,,"Stekkjargata",,63.973027,-22.522569,,,0,,,,
20000090,,"Akurskóli",,63.974372,-22.512978,,,0,,,,
20000092,,"Spóatjörn",,63.97499,-22.505276,,,0,,,,
20000094,,"Hafdalur",,63.974385,-22.50035,,,0,,,,
20000095,,"Unnardalur",,63.972477,-22.495793,,,0,,,,
20000096,,"Aspardalur",,63.97101,-22.490074,,,0,,,,
20000098,,"Keilir",,63.96946,-22.571307,,,0,,,,
20000099,,"Grænás",,63.981447,-22.558577,,,0,,,,
20000100,,"Heiðargarður",,64.004759,-22.57717,,,0,,,,
20000101,,"Heiðarskóli",,64.006563,-22.575019,,,0,,,,
20000110,,"KEF - Airport",,63.9970686450498,-22.628119,,,0,,,,
20000118,,"Akurskóli",,63.974507,-22.512817,,,0,,,,
20000128,,"Bogabraut",,63.9722,-22.565779,,,0,,,,
20000132,,"Hringbraut / Melteigur",,64.005568,-22.565461,,,0,,,,
20000133,,"Hringbraut / Knattspyrnuvöllur",,63.9983377440799,-22.5565331531079,,,0,,,,
20000134,,"Hringbraut / Knattspyrnuvöllur",,63.9983712228349,-22.5564066411808,,,0,,,,
20000135,,"Hringbraut / Melteigur",,64.006591,-22.565913,,,0,,,,
20000201,,"Geirdalur",,63.971422,-22.481774,,,0,,,,
20000204,,"Spóatjörn",,63.975008,-22.506048,,,0,,,,
20000247,,"Hafdalur",,63.974637,-22.500403,,,0,,,,
20000248,,"Stekkjargata",,63.973284,-22.521812,,,0,,,,
20000250,,"Reykjaneshöll",,63.994958,-22.555162,,,0,,,,
20000251,,"Skólavegur",,63.995951,-22.567352,,,0,,,,
20000252,,"Kirkjuvegur",,64.004656,-22.560814,,,0,,,,
20000253,,"Holtaskóli",,63.998574,-22.563158,,,0,,,,
20000254,,"Skólavegur",,63.99602,-22.568029,,,0,,,,
20000255,,"Reykjaneshöll",,63.994811,-22.555116,,,0,,,,
20000256,,"Steinás",,63.977175,-22.547549,,,0,,,,
20000258,,"Skógarbraut",,63.972223,-22.552513,,,0,,,,
20000259,,"Háaleitisbraut",,63.968071,-22.591481,,,0,,,,
20000260,,"Flugbraut",,63.972241,-22.588432,,,0,,,,
20000261,,"Miðstöð",,63.993969,-22.551521,,,0,,,,
20000262,,"Unnardalur",,63.9726,-22.4957,,,0,,,,
20000609,,"Aspardalur",,63.971153,-22.490191,,,0,,,,
23000001,,"Grindavík - Aðalbraut",,63.843765,-22.435763,,,0,,,,
23000002,,"Lögreglustöðin Grindavík",,63.8394590907833,-22.4378256077291,,,0,,,,
25030001,,"Íþróttamiðstöðin Sandgerði",,64.033948,-22.700544,,,0,,,,
25030002,,"Varðan",,64.038352,-22.704308,,,0,,,,
25030003,,"Þekkingarsetur Suðurnesja",,64.0410853226981,-22.7122089563306,,,0,,,,
25040002,,"Pósthúsið Garði / Garður",,64.069799,-22.651014,,,0,,,,
25040005,,"Nýjaland",,64.075932,-22.668548,,,0,,,,
25040006,,"Garðvangur",,64.0720646878747,-22.6573187676109,,,0,,,,
25040007,,"Garðvangur",,64.0721529,-22.65728441,,,0,,,,
25040008,,"Vellir",,64.0642510400643,-22.6398019094077,,,0,,,,
25040009,,"Vellir",,64.0642880690852,-22.639762033331,,,0,,,,
25060001,,"Grindavíkurafleggjari",,63.96244,-22.42051,,,0,,,,
25060002,,"Vogaafleggjari",,63.97496200908406,-22.359457974205014,,,0,,,,
25060003,,"Sveitarfélagið Vogar",,63.982788,-22.379973,,,0,,,,
25060005,,"Vogaafleggjari",,63.9736092996408,-22.3576843410923,,,0,,,,
25060006,,"Vogaafleggjari á leið 87",,63.97503988538583,-22.35933248944599,,,0,,,,
25060007,,"Vogaafleggjari á leið 87",,63.97316134713294,-22.35752317148967,,,0,,,,
30001807,,"Garðabraut",,64.319621,-22.063736,,,0,,,,
30001808,,"Bæjarskrifstofan",,64.320347,-22.069842,,,0,,,,
30001809,,"Kirkjubraut / Stillholt",,64.321487,-22.075413,,,0,,,,
30001810,,"Akratorg",,64.31702,-22.083791,,,0,,,,
30001811,,"Kirkjubraut / Stillholt",,64.321424,-22.074951,,,0,,,,
30001812,,"Bæjarskrifstofan",,64.320495,-22.070502,,,0,,,,
30001813,,"Garðabraut",,64.319543,-22.063943,,,0,,,,
30001822,,"Þjóðbraut",,64.326607442924,-22.0547478363332,,,0,,,,
30001823,,"Innnesvegur",,64.319885,-22.059071,,,0,,,,
30001824,,"Innnesvegur",,64.320122,-22.059034,,,0,,,,
30001825,,"Þjóðbraut",,64.3266320953141,-22.0541501240127,,,0,,,,
30001827,,"Bresaflöt",,64.322727,-22.057072,,,0,,,,
30001828,,"Bresaflöt",,64.322708,-22.05672,,,0,,,,
31770001,,"Stykkishólmur - höfnin",,65.077996,-22.72399,,,0,,,,
31770002,,"Stykkishólmur - Olís",,65.072023,-22.733308,,,0,,,,
35111819,,"Melahverfi",,64.38244,-21.849571,,,0,,,,
36091900,,"Borgarnes",,64.54366,-21.911567,,,0,,,,
36091901,,"Bifröst",,64.766313,-21.552072,,,0,,,,
36091906,,"Baula",,64.674734,-21.666195,,,0,,,,
37090001,,"Grundarfjörður",,64.925097,-23.260496,,,0,,,,
37100001,,"Vatnaleið",,64.9657155788255,-22.8892991922126,,,0,,,,
37130001,,"Vegamót",,64.849237,-22.733502,,,0,,,,
37140001,,"Ólafsvík",,64.893979,-23.704382,,,0,,,,
37140002,,"Rif",,64.921473,-23.829734,,,0,,,,
37140003,,"Hellissandur",,64.917249,-23.883747,,,0,,,,
38110001,,"Búðardalur",,65.108063,-21.763202,,,0,,,,
38110002,,"Skriðuland",,65.3821852089881,-21.8762267930329,,,0,,,,
45020001,,"Króksfjarðarnes",,65.45467,-21.923182,,,0,,,,
45020004,,"Króksfjarðarnes",,65.4546979433328,-21.9240412068599,,,0,,,,
49080001,,"Staðarskáli",,65.144715,-21.083616,,,0,,,,
49110001,,"Hólmavík - Kaupfélag",,65.700898,-21.685735,,,0,,,,
49110002,,"Reykjanes",,65.927222,-22.4275,,,0,,,,
49110003,,"Heydalur",,65.931111,-22.581667,,,0,,,,
49110004,,"Súðavík",,66.025833,-22.991389,,,0,,,,
49110005,,"Ísafjörður Edinborgarhús",,66.071111,-23.121944,,,0,,,,
49110006,,"Patreksfjörður",,65.598056,-24.000278,,,0,,,,
49110008,,"Brjánslækur",,65.52988,-23.1936,,,0,,,,
49110009,,"Flókalundur",,65.576111,-23.168056,,,0,,,,
49110010,,"Dynjandi",,65.736667,-23.208889,,,0,,,,
49110011,,"Þingeyri",,65.876389,-23.488889,,,0,,,,
49110012,,"Ísafjörður Aðalstræti/Edinborgarhús",,66.070556,-23.121667,,,0,,,,
52000001,,"Sauðárkrókur - N1",,65.740862,-19.637706,,,0,,,,
52000002,,"Varmahlíð",,65.553491,-19.446279,,,0,,,,
55080001,,"Hvammstangavegur",,65.3524758007671,-20.8844365209368,,,0,,,,
55080003,,"Víðigerði",,65.381,-20.645,,,0,,,,
56040001,,"Blönduós",,65.659872,-20.2769,,,0,,,,
56110001,,"Skagaströnd",,65.8242363570201,-20.300123841206,,,0,,,,
60000001,,"Miðbær",,65.683053,-18.09,,,0,,,,
60000007,,"Þórunnarstræti / MA",,65.676412,-18.098052,,,0,,,,
60000009,,"Þórunnarstræti / Hlíð",,65.675047,-18.097684,,,0,,,,
60000010,,"Þórunnarstræti / Sjúkrahús",,65.673714,-18.096709,,,0,,,,
60000011,,"Þórunnarstræti / Sjúkrahús",,65.673563,-18.097146,,,0,,,,
60000012,,"Þórunnarstræti / Búðartröð",,65.67051,-18.095514,,,0,,,,
60000013,,"Þórunnarstræti / Lækjargata",,65.668507,-18.095915,,,0,,,,
60000015,,"Naustabraut / Krókeyrarnöf",,65.664222,-18.090241,,,0,,,,
60000019,,"Naustagata / Vallartún",,65.661674,-18.094439,,,0,,,,
60000020,,"Naustagata / Vallartún",,65.66135,-18.09669,,,0,,,,
60000021,,"Kjarnagata / Sómatún",,65.662827,-18.099084,,,0,,,,
60000022,,"Kjarnagata / Sómatún",,65.66261342145005,-18.099030650297166,,,0,,,,
60000023,,"Naustaskóli",,65.665331,-18.101314,,,0,,,,
60000024,,"Naustaskóli",,65.665231,-18.101313,,,0,,,,
60000027,,"Kjarnagata / Bónus",,65.668767,-18.108311,,,0,,,,
60000028,,"Kjarnagata / Ásatún",,65.668827,-18.108455,,,0,,,,
60000029,,"Mýrarvegur / Hringteigur",,65.669796,-18.101431,,,0,,,,
60000030,,"Mýrarvegur / Hringteigur",,65.669739,-18.101614,,,0,,,,
60000031,,"VMA",,65.671948,-18.104293,,,0,,,,
60000035,,"Skógarlundur / Birkilundur",,65.6743,-18.1074,,,0,,,,
60000037,,"Skógarlundur / Hlíðarlundur",,65.673676,-18.115512,,,0,,,,
60000038,,"Skógarlundur / Hjallalundur",,65.674142,-18.119973,,,0,,,,
60000039,,"Skógarlundur / Hjallalundur",,65.673827,-18.118833,,,0,,,,
60000040,,"Skógarlundur / Hrísalundur",,65.676372,-18.122134,,,0,,,,
60000041,,"Skógarlundur / Furulundur",,65.676092,-18.122203,,,0,,,,
60000042,,"Þingvallastræti / Hrísalundur",,65.67796,-18.118367,,,0,,,,
60000043,,"Þingvallastræti / Grundargerði",,65.678032,-18.119354,,,0,,,,
60000045,,"Þingvallastræti / Dalsbraut",,65.678355,-18.112794,,,0,,,,
60000052,,"Þórunnarstræti / Hamarstígur",,65.68085,-18.100242,,,0,,,,
60000053,,"Þórunnarstrætí / Hamarstígur",,65.681825,-18.100031,,,0,,,,
60000054,,"Þórunnarstræti / Lögreglustöð",,65.684553,-18.100572,,,0,,,,
60000055,,"Þórunnarstræti / Lögreglustöð",,65.685086,-18.100399,,,0,,,,
60000056,,"Glerárgata / Þórunnarstræti",,65.687484,-18.098031,,,0,,,,
60000057,,"Drottningarbraut",,65.680149,-18.087338,,,0,,,,
60000061,,"Aðalstræti / Duggufjara",,65.668997,-18.085852,,,0,,,,
60000062,,"Aðalstræti / Duggufjara",,65.66892,-18.08582,,,0,,,,
60000063,,"Aðalstræti / Minjasafn",,65.666318,-18.084971,,,0,,,,
60000064,,"Aðalstræti / Minjasafn",,65.666535,-18.084775,,,0,,,,
60000065,,"Skautahöll",,65.664106,-18.082991,,,0,,,,
60000066,,"Skautahöll",,65.664067,-18.083244,,,0,,,,
60000067,,"Miðhúsabraut",,65.661629,-18.084111,,,0,,,,
60000068,,"Miðhúsabraut",,65.661222,-18.08483,,,0,,,,
60000069,,"Glerárgata / Eiðsvallagata",,65.685509,-18.091164,,,0,,,,
60000070,,"Glerárgata / Eyrarvegur",,65.687259,-18.096295,,,0,,,,
60000071,,"Borgarbraut / Glerártorg",,65.688442,-18.103093,,,0,,,,
60000072,,"Borgarbraut / Glerártorg",,65.688173,-18.103687,,,0,,,,
60000073,,"Borgarbraut / Háskóli",,65.687106,-18.120173,,,0,,,,
60000074,,"Borgarbraut / Háskóli",,65.687289,-18.122405,,,0,,,,
60000075,,"Hlíðarbraut / Borgarbraut",,65.686596,-18.129162,,,0,,,,
60000076,,"Merkigil / Kiðagil",,65.684259,-18.130902,,,0,,,,
60000077,,"Merkigil / Kiðagil",,65.684187,-18.131765,,,0,,,,
60000078,,"Merkigil / Vesturgil",,65.683851,-18.138579,,,0,,,,
60000079,,"Merkigil / Vesturgil",,65.683492,-18.138369,,,0,,,,
60000080,,"Merkigil / Skuggagil",,65.68549,-18.14048,,,0,,,,
60000081,,"Merkigil / Urðargil",,65.687645,-18.141245,,,0,,,,
60000082,,"Merkigil / Urðargil",,65.687563,-18.141172,,,0,,,,
60000083,,"Bugðusíða / Núpasíða",,65.688269,-18.136218,,,0,,,,
60000084,,"Bugðusíða / Vestursíða",,65.688803,-18.135289,,,0,,,,
60000085,,"Vestursíða / Lögmannshlíð",,65.689778,-18.138472,,,0,,,,
60000086,,"Vestursíða / Lögmannshlíð",,65.689528,-18.137961,,,0,,,,
60000087,,"Vestursíða / Brattasíða",,65.691614,-18.14159,,,0,,,,
60000088,,"Vestursíða / Brattasíða",,65.691989,-18.141542,,,0,,,,
60000089,,"Vestursíða / Bæjarsíða",,65.694333,-18.143371,,,0,,,,
60000090,,"Vestursíða / Bæjarsíða",,65.694557,-18.14418,,,0,,,,
60000091,,"Miðsíða",,65.69608,-18.14319,,,0,,,,
60000092,,"Miðsíða / Móasíða",,65.696066,-18.142001,,,0,,,,
60000093,,"Miðsíða / Múlasíða",,65.694974,-18.136863,,,0,,,,
60000094,,"Miðsíða / Múlasíða",,65.694808,-18.13657,,,0,,,,
60000095,,"Bugðusíða / Bjarg",,65.694203,-18.132513,,,0,,,,
60000096,,"Bugðusíða / Bjarg",,65.694296,-18.132572,,,0,,,,
60000097,,"Austursíða / Lindarsíða",,65.695,-18.12924,,,0,,,,
60000098,,"Austursíða / Lindarsíða",,65.694946,-18.129359,,,0,,,,
60000103,,"Skarðshlíð / Sunnuhlíð",,65.691181,-18.126235,,,0,,,,
60000105,,"Skarðshlíð / Fosshlíð",,65.689081,-18.124116,,,0,,,,
60000108,,"Glerárskóli",,65.68822,-18.117563,,,0,,,,
60000110,,"Höfðahlíð / Áshlíð",,65.68837,-18.112498,,,0,,,,
60000112,,"Hlíðarból",,65.690419,-18.109798,,,0,,,,
60000113,,"Hörgárbraut / Þverholt",,65.693625,-18.114872,,,0,,,,
60000114,,"Hörgárbraut / Undirhlíð",,65.691858,-18.109864,,,0,,,,
60000115,,"Hörgárbraut / Stórholt",,65.690776,-18.107598,,,0,,,,
60000116,,"Hörgárbraut / Stórholt",,65.69093,-18.107199,,,0,,,,
60000117,,"Glerárbrú",,65.689287,-18.102869,,,0,,,,
60000118,,"Glerárbrú",,65.689223,-18.103407,,,0,,,,
60000119,,"Tryggvabraut / Hvannavellir",,65.689801,-18.09744,,,0,,,,
60000120,,"Hjalteyrargata / Furuvellir",,65.691337,-18.091652,,,0,,,,
60000123,,"Hjalteyrargata / Gránufélagsgata",,65.686749,-18.082842,,,0,,,,
60000124,,"Réttarhvammur",,65.679715,-18.131744,,,0,,,,
60000125,,"Réttarhvammur",,65.678866,-18.131584,,,0,,,,
60000126,,"Þingvallastræti / Pálmholt",,65.677699,-18.12388,,,0,,,,
60000128,,"Skógarlundur / Hlíðarlundur",,65.673686,-18.114603,,,0,,,,
60000130,,"Þingvallastræti / Furulundur",,65.677423,-18.126252,,,0,,,,
60000132,,"Hjalteyrargata / Grenivellir",,65.689563,-18.086457,,,0,,,,
60000137,,"Þingvallastræti / Byggðavegur",,65.679119,-18.103151,,,0,,,,
60000139,,"Kaupvangsstræti",,65.680587,-18.090284,,,0,,,,
60000140,,"Hlíðarbraut / Tröllagil",,65.686593,-18.129323,,,0,,,,
60000141,,"Glerárgata / Ráðhús",,65.685184,-18.091117,,,0,,,,
60000142,,"Tryggvabraut / Slökkvistöð",,65.691062,-18.093708,,,0,,,,
60000143,,"Tryggvabraut / Hvannavellir",,65.689918,-18.097514,,,0,,,,
60000150,,"Akureyri - Hof",,65.68395,-18.08767,,,0,,,,
60000151,,"Hjalteyrargata / Gránufélagsgata",,65.68643,-18.0832,,,0,,,,
60000152,,"Hjalteyrargata / Grenivellir",,65.68965,-18.0865,,,0,,,,
60000153,,"Skarðshlíð / Undirhlíð",,65.69111,-18.1118,,,0,,,,
60000154,,"Skarðshlíð / Boginn",,65.693,-18.1184,,,0,,,,
60000155,,"Smárahlíð",,65.69277,-18.1254,,,0,,,,
60000156,,"Hlíðarbraut / Austursíða",,65.6948,-18.1255,,,0,,,,
60000157,,"Smárahlíð",,65.69275,-18.1255,,,0,,,,
60000158,,"Skarðshlíð / Boginn",,65.69296,-18.1185,,,0,,,,
60000159,,"Skarðshlíð / Undirhlíð",,65.69095,-18.1115,,,0,,,,
60000160,,"Merkigil / Skuggagil",,65.685215,-18.139989,,,0,,,,
60000161,,"Dalsbraut / Stóragerði",,65.6804,-18.1159,,,0,,,,
60000162,,"Dalsbraut / Klettaborg",,65.68494,-18.1152,,,0,,,,
60000163,,"Dalsbraut / Norðurslóð",,65.68426,-18.1158,,,0,,,,
60000164,,"Dalsbraut / Stóragerði",,65.67955,-18.1159,,,0,,,,
60000165,,"Þingvallastræti / Mýrarvegur",,65.678781,-18.108669,,,0,,,,
60000166,,"Þórunnarstræti / Íþróttahöll",,65.67809,-18.09917,,,0,,,,
60000167,,"Skógarlundur / Birkilundur",,65.67435,-18.1073,,,0,,,,
60000168,,"Naustabraut / Krókeyrarnöf",,65.66405447349584,-18.089940233135227,,,0,,,,
60000169,,"Þórunnarstræti / Lækjargata",,65.66857,-18.0957,,,0,,,,
60000170,,"Þórunnarstræti / Búðartröð",,65.67141,-18.0958,,,0,,,,
60000172,,"Þórunnarstræti / Íþróttahöll",,65.67835,-18.099,,,0,,,,
60000173,,"Þingvallastræti / Byggðavegur",,65.67931,-18.1016,,,0,,,,
60000174,,"Þingvallastræti / Mýrarvegur",,65.67877,-18.1086,,,0,,,,
60000175,,"Hafnarstræti / Aðalstræti",,65.67218,-18.0859,,,0,,,,
60000176,,"Hafnarstræti / Aðalstræti",,65.67254,-18.0863,,,0,,,,
60000177,,"Drottningarbraut",,65.6801,-18.0872,,,0,,,,
60000178,,"Þingvallastræti / Dalsbraut",,65.678262,-18.115904,,,0,,,,
60000179,,"Kjarnagata / Naustagata",,65.66119874100765,-18.098967550926215,,,0,,,,
60000183,,"Kjarnagata / Jóninnuhagi A",,65.65655,-18.09705,,,0,,,,
60000184,,"Kjarnagata / Jóninnuhagi V",,65.6564564225005,-18.097273609787,,,0,,,,
60000185,,"Wilhelmínugata / Nonnahagi N",,65.65662492584514,-18.090498658895502,,,0,,,,
60000186,,"Wilhelmínugata / Nonnahagi S",,65.65660849903534,-18.09031889203071,,,0,,,,
60000187,,"Naustabraut / Davíðshagi V",,65.65963629117186,-18.09007051041603,,,0,,,,
60000188,,"Naustabraut / Davíðshagi A",,65.65982,-18.09021,,,0,,,,
60000189,,"Kjarnagata / Geirþrúðarhagi A",,65.65866,-18.09951,,,0,,,,
60000190,,"Kjarnagata / Elísabetarhagi",,65.660625,-18.099883,,,0,,,,
60000191,,"Kjarnagata / Geirþrúðarhagi V",,65.65841905541554,-18.099413347221375,,,0,,,,
60000192,,"VMA",,65.67163900961405,-18.10389299660839,,,0,,,,
61000001,,"Húsavík",,66.046915,-17.343375,,,0,,,,
61000005,,"Jökulsá á Fjöllum",,65.626341,-16.17725,,,0,,,,
62500001,,"Ólafsfjörður - Aðalgata",,66.07082,-18.655939,,,0,,,,
62500002,,"Siglufjörður - Olís",,66.149834,-18.903148,,,0,,,,
62500003,,"Siglufjörður - Snorragata suður",,66.142078,-18.915306,,,0,,,,
62500004,,"Siglufjörður - Snorragata suður",,66.141952,-18.915041,,,0,,,,
62500005,,"Ólafsfjörður - Aðalgata",,66.070939,-18.657531,,,0,,,,
62500006,,"Ólafsfjörður - Múlavegur",,66.074536,-18.642085,,,0,,,,
62500007,,"Ólafsfjörður - Múlavegur",,66.074606,-18.642297,,,0,,,,
64000001,,"Dalvík",,65.966988,-18.529751,,,0,,,,
65060001,,"Hjalteyri - Vegamót",,65.758471,-18.232226,,,0,,,,
65060002,,"Litli Árskógssandur - Vegamót",,65.928321,-18.364432,,,0,,,,
66070001,,"Mývatn - Reykjahlíð",,65.642,-16.911,,,0,,,,
66070002,,"Skútustaðir",,65.567,-17.029,,,0,,,,
66090001,,"Aðaldalsvegur",,65.886061,-17.437669,,,0,,,,
66120001,,"Fnjóskárbrú",,65.7467,-17.912,,,0,,,,
66120002,,"Norðausturvegur",,65.705251,-17.622566,,,0,,,,
66120003,,"Fosshóll - Goðafoss",,65.686,-17.539,,,0,,,,
66120004,,"Laugar",,65.7211000968779,-17.3719457585166,,,0,,,,
66120005,,"Laugar - Einarsstaðaskáli",,65.7381532924222,-17.4090906750738,,,0,,,,
70007101,,"Seyðisfjörður - Herðubreið",,65.2601,-14.0067,,,0,,,,
73007351,,"Reyðarfjörður / Fjarðarbyggðarhöllin",,65.0339,-14.2121,,,0,,,,
73007352,,"Reyðarfjörður - Barkur",,65.0313,-14.2068,,,0,,,,
73007353,,"Reyðarfjörður - Molinn",,65.0323,-14.2186,,,0,,,,
73007354,,"Reyðarfjörður - Orkuskálinn",,65.0344,-14.2278,,,0,,,,
73007356,,"Eskifjörður - Sundlaug",,65.0773,-14.035,,,0,,,,
73007357,,"Eskifjörður - Shellskáli",,65.0758,-14.0221,,,0,,,,
73007358,,"Eskifjörður - Steinholt",,65.0666,-14.0038,,,0,,,,
73007359,,"Eskifjörður - Valhöll",,65.0708,-14.0131,,,0,,,,
73007360,,"Reyðarfjörður - Launafl",,65.03045,-14.12365,,,0,,,,
73007401,,"Norðfjörður - Nesbakki",,65.1485,-13.668,,,0,,,,
73007402,,"Norðfjörður - VA",,65.1489,-13.6785,,,0,,,,
73007403,,"Norðfjörður - Miðstræti",,65.1484,-13.69,,,0,,,,
73007404,,"Norðfjörður - Hafnarbraut",,65.1479,-13.6982,,,0,,,,
73007405,,"Norðfjörður - Orkuskálinn",,65.1475,-13.7069,,,0,,,,
73007551,,"Fáskrúðsfjörður - Kirkjugarður",,64.9342,-14.0281,,,0,,,,
73007553,,"Fáskrúðsfjörður - Skrúður",,64.9292,-14.0076,,,0,,,,
73007557,,"Stöðvarfjörður - Brekkan",,64.833,-13.8738,,,0,,,,
73007558,,"Reyðarfjörður - Barkur",,65.031219,-14.206566,,,0,,,,
75097201,,"Borgarfjörður - Fjarðarborg",,65.5274,-13.8172,,,0,,,,
76137601,,"Breiðdalsvík - Kaupfjelagið",,64.7921,-14.0094,,,0,,,,
76177651,,"Djúpivogur - Hótel Framtíð",,64.6563,-14.2807,,,0,,,,
76200001,,"Vopnafjörður - Vegamót",,65.459261,-15.50708,,,0,,,,
76200002,,"Skjöldólfsstaðir",,65.31667,-15.1163,,,0,,,,
76200003,,"Fellabær - Olís",,65.2825,-14.4257,,,0,,,,
76200005,,"Egilsstaðir - Tjaldsvæðið",,65.2587083533151,-14.4069628003902,,,0,,,,
76207002,,"Egilsstaðir - Flugvöllur",,65.2748,-14.4062,,,0,,,,
76207005,,"Egilsstaðir - Íþróttamiðstöð",,65.2668,-14.3965,,,0,,,,
77080001,,"Höfn í Hornafirði - Sundlaug",,64.254227,-15.207482,,,0,,,,
77080002,,"Freysnes",,63.990386,-16.893033,,,0,,,,
77080003,,"Skaftafell",,64.015611,-16.965545,,,0,,,,
77080004,,"Skaftafell",,64.015599,-16.9654,,,0,,,,
77080005,,"Freysnes",,63.990355,-16.893124,,,0,,,,
77080007,,"Jökulsárlón",,64.048489,-16.178764,,,0,,,,
77080008,,"Jökulsárlón",,64.048489,-16.178764,,,0,,,,
77087801,,"Höfn - Flugvöllur",,64.3022,-15.2262,,,0,,,,
77087802,,"Höfn - Tjaldsvæði",,64.25819,-15.20395,,,0,,,,
80000001,,"Landeyjahöfn",,63.5302704101473,-20.1174929082944,,,0,,,,
82000001,,"Selfoss - N1",,63.937022,-20.987522,,,0,,,,
82000002,,"Selfoss - Ráðhúsið",,63.937351,-21.001897,,,0,,,,
82000003,,"Hrísmýri",,63.9458672278451,-21.009603245661,,,0,,,,
82000004,,"Fossnes",,63.9454144510351,-21.0112135226167,,,0,,,,
82000005,,"Selfoss - Ráðhúsið",,63.937271,-21.001902,,,0,,,,
82000006,,"Selfoss - FSU",,63.932287,-20.999224,,,0,,,,
82000011,,"Selfoss - Vallaskóli",,63.933829,-20.995979,,,0,,,,
82000012,,"Selfoss - Sundhöll",,63.935726,-20.998903,,,0,,,,
82000013,,"Selfoss - Sundhöll",,63.935719,-20.998998,,,0,,,,
82000036,,"Selfoss - Vallaskóli",,63.933871,-20.995996,,,0,,,,
85080001,,"Vík í Mýrdal",,63.4176417832814,-19.0005910349656,,,0,,,,
85090002,,"Kirkjubæjarklaustur",,63.793694,-18.03875,,,0,,,,
86130001,,"Hvolsvöllur",,63.749494,-20.23306,,,0,,,,
86130002,,"Hvolsvöllur",,63.749747,-20.232882,,,0,,,,
86130003,,"Skógar",,63.5273201394052,-19.5121962579437,,,0,,,,
86140001,,"Hella",,63.834862,-20.401652,,,0,,,,
86140002,,"Hella",,63.83422284238329,-20.400586675918575,,,0,,,,
87100001,,"Flúðir",,64.1308641273949,-20.3214083190065,,,0,,,,
87160001,,"Hveragerði",,63.995477,-21.184366,,,0,,,,
